id,DIC
1639,2130.0174612183005
1640,2205.2171630826037
1641,2006.0993754291567
1642,2054.4525287938254
1643,2174.284514168636
1644,2064.051210960866
1645,2206.4098661976655
1646,2021.9912341197332
1647,2195.7977772929307
1648,2227.149412359136
1649,2211.737196231837
1650,2009.9818883525004
1651,2222.7638986170846
1652,2240.9466800819196
1653,2212.8807990886476
1654,2258.946306321153
1655,2181.4575841283036
1656,2227.9684471779433
1657,2003.9512091542565
1658,2110.4294355487823
1659,2347.9954325328504
1660,2182.6092262231236
1661,2265.6322330937273
1662,2105.6147391032505
1663,2303.607422320669
1664,2011.6254529524106
1665,2010.0606851836721
1666,2233.71562034737
1667,2280.5873441540903
1668,2320.299381006958
1669,2031.4001254055922
1670,2216.273126311371
1671,2279.982960271882
1672,2318.0483951863757
1673,2009.3855398024152
1674,2319.0152701879483
1675,2066.413584039786
1676,2144.7756001262587
1677,2200.800615612673
1678,2308.1404189837035
1679,2230.0201032727596
1680,1998.7030140480397
1681,2202.6004432080135
1682,2080.0180983984546
1683,2258.432629730156
1684,2352.560693595189
1685,2022.050496101974
1686,2079.3422824962295
1687,2001.2777084760994
1688,2145.101948212752
1689,2238.9938105720466
1690,2007.9654409925288
1691,2090.039233433514
1692,2187.3264003483578
1693,2002.701317746169
1694,2004.714562121368
1695,2259.7588242074125
1696,2010.8709567569663
1697,2188.6490947308785
1698,2230.2074535249058
1699,2263.336829663967
1700,2140.669628584494
1701,2023.9799470853216
1702,2181.4428176227807
1703,2035.5121320659844
1704,2209.6044230732487
1705,2133.9240268361236
1706,2276.5978054641078
1707,2030.829407039882
1708,2018.5230401249707
1709,2074.5542943018772
1710,2128.7442766438303
1711,2257.9403137399377
1712,2010.027670586664
1713,2009.2870516641733
1714,2263.0761648081834
1715,2222.4576194673905
1716,2344.7314373944023
1717,2131.7216979141094
1718,2278.371915934744
1719,2053.0027269054744
1720,2177.4175636936384
1721,2251.3485306538173
1722,2038.6659053861733
1723,2271.028367810741
1724,2007.4112329521124
1725,2310.386318774982
1726,2074.1963080423893
1727,2105.787963963593
1728,2240.9357289242935
1729,2119.0249910663674
1730,2181.955150096088
1731,2270.7996399992653
1732,2245.5390303542235
1733,2249.2189283155685
1734,2321.094551838291
1735,2109.7101271123156
1736,2195.254706030253
1737,2012.2936421035108
1738,2081.389433114561
1739,2209.6184720301117
1740,2078.2428228827407
1741,2006.3378576891728
1742,2234.8926420743296
1743,2022.1163974035778
1744,2041.9282577568333
1745,2055.278234705581
1746,2008.99488190854
1747,2245.884370466833
1748,2042.593721777403
1749,2024.0039149828579
1750,2025.119789737302
1751,2321.2270286679754
1752,2271.9161782445717
1753,2010.3268977149557
1754,2011.0728215176098
1755,2251.705029713495
1756,2185.6921158751857
1757,2311.4989873969416
1758,2008.991391501752
1759,2008.3914299634166
1760,2011.2549703831166
1761,2012.8797560117198
1762,2012.9171852199338
1763,2049.864257855122
1764,2159.9056104635238
1765,2248.9129449466877
1766,2057.5984102910597
1767,2016.7146719722011
1768,2031.7704170129489
1769,2238.144599881165
1770,2315.51028303746
1771,2014.3663284815898
1772,2207.3957894264818
1773,2235.8262504764575
1774,2011.3342304304515
1775,2209.841796251546
1776,2208.484580348387
1777,2011.893113139101
1778,2014.881453109006
1779,2303.71722354827
1780,2101.3843680514547
1781,2147.2971859219756
1782,2123.5844704393567
1783,2171.1291734887686
1784,2012.5069330373187
1785,2015.118948467942
1786,2154.586528452539
1787,2023.7490012712324
1788,2267.9738528406624
1789,2028.2829373525224
1790,2224.9956612202577
1791,2316.0168294441446
1792,2008.7615259497104
1793,2239.1499103946553
1794,2338.8092042089947
1795,2146.050576902641
1796,1983.3592343364483
1797,2009.4166819136733
1798,2231.4679650279827
1799,2013.7979115952257
1800,2237.544413618134
1801,2232.430474330674
1802,2003.3471919649396
1803,2006.2982377725648
1804,2011.7922104354093
1805,2032.2236266183183
1806,2070.8771705176327
1807,2000.3041318022824
1808,2045.3035085949773
1809,2189.590449045136
1810,2005.5931793756106
1811,2249.116052378998
1812,1997.2122190108046
1813,2048.7359578674996
1814,2239.3882954526107
1815,2034.9291841286934
1816,2229.9265462015587
1817,2294.9405933849584
1818,1996.8529920962426
1819,2007.7555245107326
1820,2055.717155294597
1821,2136.860998955869
1822,2311.607070346648
1823,2118.812687795895
1824,2202.6280476957636
1825,2315.564188665844
1826,2336.956900115253
1827,2084.9325528219824
1828,2229.2259652010653
1829,2182.5920442272577
1830,2263.1437863460187
1831,2002.157268094921
1832,2002.5934070011033
1833,2007.26226755273
1834,2008.1176544370358
1835,2136.24833272012
1836,2269.05946993279
1837,2001.771322720138
1838,2242.7460197857745
1839,2307.257063413424
1840,2237.3069500006495
1841,2005.8006647448408
1842,2041.6610474068182
1843,2185.392186985297
1844,2220.196607135764
1845,2257.5589542511334
1846,2308.447953169797
1847,2014.2907238195623
1848,2107.6722848672125
1849,2185.678488013182
1850,2224.2963039088672
1851,2225.104819421525
1852,2314.2073222226636
1853,2166.49145282776
1854,2202.717232759922
1855,1997.6180351528426
1856,1998.6490013064183
1857,2187.2620724164926
1858,2347.6302557229747
1859,2003.3841358285995
1860,2229.32209333964
1861,2016.6594049344503
1862,2115.9964271072936
1863,2064.637625422581
1864,2195.8340329940143
1865,2230.103932829535
1866,2316.4227838530855
1867,2320.3298333867147
1868,2189.628611881986
1869,2194.1047545301044
1870,2185.1433013409214
1871,2357.22907817005
1872,2219.78527692454
1873,2258.351873306986
1874,2006.8313726734855
1875,2256.312417444636
1876,2311.005953329419
1877,2005.8503433139115
1878,2002.5431875798013
1879,2048.5095078985833
1880,2141.7842303716793
1881,2005.7729628424806
1882,2195.0442346432314
1883,2241.9101153133165
1884,2201.5228248341446
1885,2254.4298740505956
1886,2103.2050613030297
1887,2079.2097835381796
1888,2315.8953600233176
1889,2020.9298498266398
1890,2261.4170394989096
1891,2195.2941238710814
1892,2317.457751276535
1893,2005.9640291948808
1894,2000.6233764908745
1895,2002.0485275622184
1896,2065.085399795766
1897,2162.520576323946
1898,1993.1060286681056
1899,2242.736949570738
1900,2320.795509302397
1901,2002.6967924708986
1902,2230.0055327668956
1903,2164.43889005496
1904,2256.4270054274634
1905,2319.482656204584
1906,2003.759245197615
1907,2200.352126001046
1908,2318.1669538098254
1909,1991.6298386995543
1910,2006.0073970571652
1911,2179.331467166284
1912,2241.9841809776553
1913,2259.6410644210573
1914,2119.2765828730953
1915,2242.533390537213
1916,2090.514818656559
1917,2315.963467585362
1918,1994.3706375277839
1919,2182.9567641971353
1920,2272.1689513959964
1921,1997.3455562636002
1922,1999.249212068903
1923,1996.1463671018694
1924,2064.5911937421647
1925,2248.621400436985
1926,2314.957310537685
1927,1989.2570813554173
1928,2153.238791927055
1929,1997.8635057608146
1930,2105.357260750953
1931,2202.5836853503765
1932,2282.8494770902057
1933,2135.773967988206
1934,2220.793989916937
1935,1994.314370162619
1936,2173.884929270529
1937,2243.2271892557997
1938,2017.2953974853751
1939,2238.383529776765
